,pretty_formula,spacegroup,material_id,e_above_hull,band_gap,elements,tolerance
552,Cs2RbBiCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112129,0.0179265483333321,4.1439,"['Bi', 'Cl', 'Cs', 'Rb']",[8.236378572604035]
553,Cs2NaPrBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112146,0.0,4.1445,"['Br', 'Cs', 'Na', 'Pr']",[4.222215009913294]
554,Cs2NaNdBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112145,0.0,4.1567,"['Br', 'Cs', 'Na', 'Nd']",[4.218001215080638]
555,Cs2RbYBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112113,0.011228876500001,4.1764,"['Br', 'Cs', 'Rb', 'Y']",[6.365981737318132]
556,Rb2YTlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114613,0.0395249659000001,4.202500000000001,"['Cl', 'Rb', 'Tl', 'Y']",[5.427215805123777]
557,Rb2NaYBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114601,0.0,4.2307,"['Br', 'Na', 'Rb', 'Y']",[4.483307893110361]
558,Rb2LiDyBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-567628,0.0,4.2324,"['Br', 'Dy', 'Li', 'Rb']",[4.387108370733427]
559,Cs2KPrBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112754,0.0,4.2344,"['Br', 'Cs', 'K', 'Pr']",[4.681161781578247]
560,Cs2KNdBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112758,0.0,4.2401,"['Br', 'Cs', 'K', 'Nd']",[4.6617890347142295]
561,Rb2NaAlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114433,0.0357204730000004,4.2429,"['Al', 'Cl', 'Na', 'Rb']",[4.301863357072378]
562,Cs2NaYBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-571467,0.0,4.2492,"['Cs', 'Na', 'Y', 'Br']",[4.182784230673857]
563,Cs2KYBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113028,0.0,4.2875,"['Br', 'Cs', 'K', 'Y']",[4.4636254166929445]
564,Cs2YTlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112103,0.0064389957500008,4.3479,"['Cl', 'Cs', 'Tl', 'Y']",[4.519819657292533]
565,CsRb2TbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113351,0.0791914510000002,4.4297,"['Cl', 'Cs', 'Rb', 'Tb']",[6.5078882388444645]
566,CsRb2DyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113428,0.0816810187499985,4.4358,"['Cl', 'Cs', 'Dy', 'Rb']",[6.377918563046702]
567,CsRb2ErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113406,0.0858993271666639,4.4368,"['Cl', 'Cs', 'Er', 'Rb']",[6.1373148125705805]
568,CsRb2YCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113327,0.0824989947499981,4.4399,"['Cl', 'Cs', 'Rb', 'Y']",[6.2436295412600336]
569,CsRb2TmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113352,0.0790669487499982,4.4458,"['Cl', 'Cs', 'Rb', 'Tm']",[6.03577679048705]
570,CsRb2LuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113391,0.0759814509999996,4.452500000000001,"['Cl', 'Cs', 'Lu', 'Rb']",[5.855084763677544]
571,Cs2LiLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112681,0.0169060420000013,4.4672,"['Cl', 'Cs', 'La', 'Li']",[4.016668217492301]
572,Rb2LiLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114567,0.0422834457500007,4.504,"['Cl', 'La', 'Li', 'Rb']",[4.221074572579939]
573,Cs2NaLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1080017,0.0038075360000009,4.6384,"['Cl', 'Cs', 'La', 'Na']",[4.1052924911054305]
574,Cs2KAlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113059,0.033297902250001,4.6578,"['Al', 'Cl', 'Cs', 'K']",[4.0312480065254235]
575,Rb2NaLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114443,0.0388532997500004,4.6622,"['Cl', 'La', 'Na', 'Rb']",[4.53332771132615]
576,KRb2AlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114653,0.0494014919999989,4.6728,"['Al', 'Cl', 'K', 'Rb']",[4.20776096048632]
577,Cs2RbAlCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112525,0.0424879002500007,4.6799,"['Al', 'Cl', 'Cs', 'Rb']",[4.300021280539378]
578,Cs2KLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113044,0.0182125140000026,4.7276,"['Cl', 'Cs', 'K', 'La']",[4.681129908241068]
579,KRb2LaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114405,0.0630385817499998,4.7632,"['Cl', 'K', 'La', 'Rb']",[5.781642353839581]
580,Cs2RbLaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112126,0.0328305037499978,4.7798,"['Cl', 'Cs', 'La', 'Rb']",[8.27937062756434]
581,Cs2LiPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112674,0.0138354535000022,4.7988,"['Cl', 'Cs', 'Li', 'Pr']",[4.02571680575773]
582,Rb2LiPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114573,0.0401017494999997,4.8208,"['Cl', 'Li', 'Pr', 'Rb']",[4.2105351361744]
583,Cs2LiNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112678,0.0,4.8256000000000006,"['Cl', 'Cs', 'Li', 'Nd']",[4.02769058143572]
584,KRb2SmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114550,0.03240331225,4.8314,"['Cl', 'K', 'Rb', 'Sm']",[5.310350479854578]
585,Rb2LiNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114571,0.0321744642500005,4.8522,"['Cl', 'Li', 'Nd', 'Rb']",[4.209351128271184]
586,Cs2RbPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112124,0.030322711166665,4.8665,"['Cl', 'Cs', 'Pr', 'Rb']",[7.472646125807996]
587,KRb2TbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114554,0.0307202835833333,4.8704,"['Cl', 'K', 'Rb', 'Tb']",[5.127293676370494]
588,KRb2DyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114536,0.0278184459166674,4.879,"['Cl', 'Dy', 'K', 'Rb']",[5.07431725145173]
589,Cs2RbNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112123,0.0277204120833332,4.8822,"['Cl', 'Cs', 'Nd', 'Rb']",[7.355544039742574]
590,KRb2ErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114537,0.0302644889166661,4.8947,"['Cl', 'Er', 'K', 'Rb']",[4.974425791509265]
591,Cs2LiSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112671,0.0,4.8979,"['Cl', 'Cs', 'Li', 'Sm']",[4.035867441738351]
592,KRb2TmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114557,0.0276886839166663,4.904,"['Cl', 'K', 'Rb', 'Tm']",[4.931574770746266]
593,Cs2RbSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112118,0.0,4.9125,"['Cl', 'Cs', 'Rb', 'Sm']",[6.970874759255047]
594,KRb2LuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114541,0.0103717265000007,4.9188,"['Cl', 'K', 'Lu', 'Rb']",[4.854337489047868]
595,Rb2LiSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114578,0.0130374182500032,4.9211,"['Cl', 'Li', 'Rb', 'Sm']",[4.20648655163855]
596,Rb2LiYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114583,0.0049489698999991,4.9308000000000005,"['Cl', 'Li', 'Rb', 'Y']",[4.208312893146863]
597,Cs2RbTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112115,0.0,4.9379,"['Cl', 'Cs', 'Rb', 'Tb']",[6.5078882388444645]
598,Cs2RbYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112114,0.0061533337500003,4.9532,"['Cl', 'Cs', 'Rb', 'Y']",[6.2436295412600336]
599,Cs2LiYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-567652,0.0,4.9616,"['Cs', 'Li', 'Y', 'Cl']",[4.061976874671945]
600,Cs2KPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112721,0.0138164885000029,5.0057,"['Cl', 'Cs', 'K', 'Pr']",[4.552830030993411]
601,Rb2NaPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114451,0.0361482474999994,5.0076,"['Cl', 'Na', 'Pr', 'Rb']",[4.456297966565458]
602,Cs2NaPrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112143,0.0,5.008100000000001,"['Cl', 'Cs', 'Na', 'Pr']",[4.072944651406661]
603,Rb2NaNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114593,0.02801987025,5.0313,"['Cl', 'Na', 'Nd', 'Rb']",[4.444510579231815]
604,Cs2NaNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112006,0.0,5.0403,"['Cl', 'Cs', 'Na', 'Nd']",[4.068200317958328]
605,Cs2LiTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112669,0.0,5.042000000000001,"['Cl', 'Cs', 'Li', 'Tb']",[4.05038685780144]
606,Rb2LiTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114431,0.0057107539499998,5.048,"['Cl', 'Li', 'Rb', 'Tb']",[4.206139135237969]
607,Cs2RbDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112130,0.0062081332500008,5.0728,"['Cl', 'Cs', 'Dy', 'Rb']",[6.377918563046702]
608,Cs2RbErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112127,0.0165800258333335,5.0819,"['Cl', 'Cs', 'Er', 'Rb']",[6.1373148125705805]
609,Cs2RbLuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112515,0.0,5.0869,"['Cl', 'Cs', 'Lu', 'Rb']",[5.855084763677544]
610,Cs2LiDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113018,0.0,5.0902,"['Cl', 'Cs', 'Dy', 'Li']",[4.055721413738166]
611,Rb2NaSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114597,0.008451957250001,5.0961,"['Cl', 'Na', 'Rb', 'Sm']",[4.404804268839044]
612,Cs2RbTmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112005,0.0039513752500002,5.0985,"['Cl', 'Cs', 'Rb', 'Tm']",[6.03577679048705]
613,Rb2LiDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114565,0.0038805346499994,5.1032,"['Cl', 'Dy', 'Li', 'Rb']",[4.206936476817253]
614,Cs2NaSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-580541,0.0,5.1087,"['Cl', 'Cs', 'Na', 'Sm']",[4.05277325488503]
615,Rb2LiHoCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1205883,0.0022654476499992,5.1189,"['Cl', 'Ho', 'Li', 'Rb']",[4.208177802301722]
616,Cs2NaYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-23120,0.0,5.1215,"['Cl', 'Cs', 'Na', 'Y']",[4.02622815790257]
617,Rb2NaYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114602,0.0,5.124,"['Cl', 'Na', 'Rb', 'Y']",[4.326751820339074]
618,Cs2KNdCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112753,0.010987028833334,5.1418,"['Cl', 'Cs', 'K', 'Nd']",[4.53300116578156]
619,Rb2NaTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114460,0.0002743849499995,5.1425,"['Cl', 'Na', 'Rb', 'Tb']",[4.355381481218634]
620,Rb2NaDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114438,0.0,5.1579,"['Cl', 'Dy', 'Na', 'Rb']",[4.341311202058276]
621,Cs2KSmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1079871,0.0,5.1784,"['Cl', 'Cs', 'K', 'Sm']",[4.465633486822339]
622,Rb2NaErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114439,0.0,5.1785,"['Cl', 'Er', 'Na', 'Rb']",[4.315246145809209]
623,Cs2LiErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112613,0.0,5.1836,"['Cl', 'Cs', 'Er', 'Li']",[4.067544704393708]
624,Rb2LiErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114566,0.0001856085499998,5.192200000000001,"['Cl', 'Er', 'Li', 'Rb']",[4.209869788507769]
625,Rb2NaTmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-567498,0.0,5.2006,"['Cl', 'Na', 'Rb', 'Tm']",[4.304308860130194]
626,Cs2KYCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112690,0.0,5.2155,"['Cl', 'Cs', 'K', 'Y']",[4.329029941178403]
627,Rb2NaLuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114444,0.0,5.218999999999999,"['Cl', 'Lu', 'Na', 'Rb']",[4.285090215580324]
628,Cs2KTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-580631,0.0,5.2262,"['Cl', 'Cs', 'K', 'Tb']",[4.380015508358271]
629,Cs2KDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112785,0.0,5.2392,"['Cl', 'Cs', 'Dy', 'K']",[4.355120948198721]
630,Cs2NaTbCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-568670,0.0,5.251099999999999,"['Cl', 'Cs', 'Na', 'Tb']",[4.03519202869988]
631,Cs2KErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113058,0.0,5.2513,"['Cl', 'Cs', 'Er', 'K']",[4.308124871327577]
632,Cs2LiTmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112998,0.0,5.2584,"['Cl', 'Cs', 'Li', 'Tm']",[4.073442108956015]
633,Cs2KTmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112689,0.0,5.2586,"['Cl', 'Cs', 'K', 'Tm']",[4.287970663293878]
634,Cs2KHoCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1207104,0.0,5.2609,"['Cl', 'Cs', 'Ho', 'K']",[4.3311621145948465]
635,Rb2LiLuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114421,0.0,5.2683,"['Cl', 'Li', 'Lu', 'Rb']",[4.216544820540989]
636,Cs2KLuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112760,0.0,5.270099999999999,"['Cl', 'Cs', 'K', 'Lu']",[4.25171459608582]
637,Rb2LiTmCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114667,0.0,5.2798,"['Cl', 'Li', 'Rb', 'Tm']",[4.211805008591927]
638,Cs2NaDyCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112990,0.0,5.2998,"['Cl', 'Cs', 'Dy', 'Na']",[4.030646159190228]
639,Cs2NaHoCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-542951,0.0,5.3398,"['Cl', 'Cs', 'Ho', 'Na']",[4.026574639295827]
640,Cs2NaErCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-580589,0.0,5.395499999999999,"['Cl', 'Cs', 'Er', 'Na']",[4.022981482699635]
641,Cs2LiLuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-570379,0.0,5.4223,"['Cs', 'Li', 'Lu', 'Cl']",[4.085579695794153]
